Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[124]    0.0    0.00    0.00      12         nk_group_scrolled_end [124]
                0.00    0.00      12/12691904     nk_triangle_from_direction [49]
                0.00    0.00      24/15021       nk_push_scissor [218]
                0.00    0.00      12/237986      nk__next [172]
                0.00    0.00      12/70104       nk_vec2iv [188]
                0.00    0.00      12/5007        nk_end [234]
-----------------------------------------------
                                                 <spontaneous>
[125]    0.0    0.00    0.00                 gui_struct_browser_win [125]
                0.00    0.00      11/12          nk_group_end [123]
                0.00    0.00       1/25          nk_group_begin [120]
                0.00    0.00       1/56965       nk_layout_row_push [191]
-----------------------------------------------
                0.00    0.00     999/999         app_update [3]
[126]    0.0    0.00    0.00     999         gizmo_update [126]
                0.00    0.00     999/144853      assetm_create_mesh_dbg [96]
                0.00    0.00     999/240862      assetm_create_texture_dbg [102]
                0.00    0.00    2997/19044       state_entity_remove_child [211]
                0.00    0.00    2997/14985       input_key_callback [219]
                0.00    0.00    2004/26954       debug_draw_line_func [209]
                0.00    0.00    1831/15254       input_scroll_callback [217]
                0.00    0.00    1002/8986        debug_draw_mesh_model_func [224]
                0.00    0.00     999/999         debug_draw_box_width_func [272]
                0.00    0.00     999/999         gizmo_end_operation [273]
-----------------------------------------------
                0.00    0.00       1/2           nk_buffer_init_default [132]
                0.00    0.00       1/2           nk_init [137]
[127]    0.0    0.00    0.00       2         nk_buffer_init [127]
                0.00    0.00       2/12691904     nk_triangle_from_direction [49]
                0.00    0.00       2/2273        nk_utf_at [261]
-----------------------------------------------
                0.00    0.00       1/1           nk_font_atlas_add_from_file [97]
[128]    0.0    0.00    0.00       1         nk_font_atlas_add [128]
                0.00    0.00       2/12691904     nk_triangle_from_direction [49]
                0.00    0.00       2/2273        nk_utf_at [261]
-----------------------------------------------
                                                 <spontaneous>
[129]    0.0    0.00    0.00                 nk_buffer_realloc [129]
                0.00    0.00       2/12691904     nk_triangle_from_direction [49]
                0.00    0.00       4/2273        nk_utf_at [261]
-----------------------------------------------
                                                 <spontaneous>
[130]    0.0    0.00    0.00                 nk_create_table [130]
                0.00    0.00       2/12691904     nk_triangle_from_direction [49]
                0.00    0.00       2/237986      nk__next [172]
-----------------------------------------------
                0.00    0.00       1/2           nk_glfw3_init [98]
                0.00    0.00       1/2           nk_glfw3_font_stash_end [92]
[131]    0.0    0.00    0.00       2         nk_glfw3_device_create [131]
                0.00    0.00       1/1           nk_buffer_init_default [132]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_device_create [131]
[132]    0.0    0.00    0.00       1         nk_buffer_init_default [132]
                0.00    0.00       1/2           nk_buffer_init [127]
-----------------------------------------------
                0.00    0.00       1/1           nk_setup [71]
[133]    0.0    0.00    0.00       1         nk_draw_list_init [133]
                0.00    0.00       1/12691904     nk_triangle_from_direction [49]
                0.00    0.00      24/578664      terrain_edit_update [164]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_font_stash_begin [135]
[134]    0.0    0.00    0.00       1         nk_font_atlas_init_default [134]
                0.00    0.00       1/12691904     nk_triangle_from_direction [49]
-----------------------------------------------
                0.00    0.00       1/1           gui_init [83]
[135]    0.0    0.00    0.00       1         nk_glfw3_font_stash_begin [135]
                0.00    0.00       1/1           nk_font_atlas_init_default [134]
                0.00    0.00       1/1           nk_font_atlas_begin [376]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_font_stash_end [92]
[136]    0.0    0.00    0.00       1         nk_handle_id [136]
                0.00    0.00       1/12691904     nk_triangle_from_direction [49]
-----------------------------------------------
                0.00    0.00       1/1           nk_init_default [138]
[137]    0.0    0.00    0.00       1         nk_init [137]
                0.00    0.00       1/2           nk_buffer_init [127]
                0.00    0.00       1/1           nk_style_load_all_cursors [381]
                0.00    0.00       1/237986      nk__next [172]
-----------------------------------------------
                0.00    0.00       1/1           nk_glfw3_init [98]
[138]    0.0    0.00    0.00       1         nk_init_default [138]
                0.00    0.00       1/1           nk_init [137]
-----------------------------------------------
